Checking model setup.....Please wait                                                                                                                                                                                                                            
Initializing.....Please wait                                                                                                                                                                                                                                    
Finished model setup.....                                                                                                                                                                                                                                       
Cycle:       37, Time:  1.851E-06s, Progress:   0.16%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 4s        
Cycle:       38, Time:  1.904E-06s, Progress:   0.17%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 4s        
Cycle:       39, Time:  1.956E-06s, Progress:   0.17%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 4s        
Cycle:       40, Time:  2.009E-06s, Progress:   0.18%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       41, Time:  2.061E-06s, Progress:   0.18%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       42, Time:  2.114E-06s, Progress:   0.19%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 4s        
Cycle:       43, Time:  2.167E-06s, Progress:   0.19%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 4s        
Cycle:       44, Time:  2.219E-06s, Progress:   0.20%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 4s        
Cycle:       45, Time:  2.272E-06s, Progress:   0.20%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       46, Time:  2.324E-06s, Progress:   0.21%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       47, Time:  2.377E-06s, Progress:   0.21%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       48, Time:  2.429E-06s, Progress:   0.22%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 4s        
Cycle:       49, Time:  2.482E-06s, Progress:   0.22%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 4s        
Cycle:       50, Time:  2.535E-06s, Progress:   0.22%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       51, Time:  2.587E-06s, Progress:   0.23%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       52, Time:  2.640E-06s, Progress:   0.23%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       53, Time:  2.692E-06s, Progress:   0.24%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       54, Time:  2.745E-06s, Progress:   0.24%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 4s        
Cycle:       55, Time:  2.797E-06s, Progress:   0.25%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 4s        
Cycle:       56, Time:  2.850E-06s, Progress:   0.25%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       57, Time:  2.902E-06s, Progress:   0.26%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       58, Time:  2.955E-06s, Progress:   0.26%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       59, Time:  3.008E-06s, Progress:   0.27%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       60, Time:  3.060E-06s, Progress:   0.27%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 4s        
Cycle:       61, Time:  3.113E-06s, Progress:   0.28%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       62, Time:  3.165E-06s, Progress:   0.28%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       63, Time:  3.218E-06s, Progress:   0.29%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       64, Time:  3.270E-06s, Progress:   0.29%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       65, Time:  3.323E-06s, Progress:   0.29%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       66, Time:  3.376E-06s, Progress:   0.30%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 4s        
Cycle:       67, Time:  3.428E-06s, Progress:   0.30%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       68, Time:  3.481E-06s, Progress:   0.31%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       69, Time:  3.533E-06s, Progress:   0.31%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       70, Time:  3.586E-06s, Progress:   0.32%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       71, Time:  3.638E-06s, Progress:   0.32%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       72, Time:  3.691E-06s, Progress:   0.33%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       73, Time:  3.743E-06s, Progress:   0.33%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       74, Time:  3.796E-06s, Progress:   0.34%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       75, Time:  3.849E-06s, Progress:   0.34%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       76, Time:  3.901E-06s, Progress:   0.35%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       77, Time:  3.954E-06s, Progress:   0.35%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       78, Time:  4.006E-06s, Progress:   0.35%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       79, Time:  4.059E-06s, Progress:   0.36%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       80, Time:  4.111E-06s, Progress:   0.36%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       81, Time:  4.164E-06s, Progress:   0.37%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       82, Time:  4.217E-06s, Progress:   0.37%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       83, Time:  4.269E-06s, Progress:   0.38%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       84, Time:  4.322E-06s, Progress:   0.38%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       85, Time:  4.374E-06s, Progress:   0.39%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       86, Time:  4.427E-06s, Progress:   0.39%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       87, Time:  4.479E-06s, Progress:   0.40%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       88, Time:  4.532E-06s, Progress:   0.40%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       89, Time:  4.585E-06s, Progress:   0.41%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       90, Time:  4.637E-06s, Progress:   0.41%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       91, Time:  4.690E-06s, Progress:   0.42%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       92, Time:  4.742E-06s, Progress:   0.42%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       93, Time:  4.795E-06s, Progress:   0.42%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       94, Time:  4.847E-06s, Progress:   0.43%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       95, Time:  4.900E-06s, Progress:   0.43%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       96, Time:  4.952E-06s, Progress:   0.44%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       97, Time:  5.005E-06s, Progress:   0.44%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       98, Time:  5.058E-06s, Progress:   0.45%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:       99, Time:  5.110E-06s, Progress:   0.45%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:      100, Time:  5.163E-06s, Progress:   0.46%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:      101, Time:  5.215E-06s, Progress:   0.46%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:      102, Time:  5.268E-06s, Progress:   0.47%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:      103, Time:  5.320E-06s, Progress:   0.47%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:      104, Time:  5.373E-06s, Progress:   0.48%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:      105, Time:  5.426E-06s, Progress:   0.48%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:      106, Time:  5.478E-06s, Progress:   0.49%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:      107, Time:  5.531E-06s, Progress:   0.49%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:      108, Time:  5.583E-06s, Progress:   0.49%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:      109, Time:  5.636E-06s, Progress:   0.50%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:      110, Time:  5.688E-06s, Progress:   0.50%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 3s        
Cycle:      111, Time:  5.741E-06s, Progress:   0.51%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 6s        
Cycle:      112, Time:  5.793E-06s, Progress:   0.51%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 6s        
Cycle:      113, Time:  5.846E-06s, Progress:   0.52%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 6s        
Cycle:      114, Time:  5.899E-06s, Progress:   0.52%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 6s        
Cycle:      115, Time:  5.951E-06s, Progress:   0.53%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 6s        
Cycle:      116, Time:  6.004E-06s, Progress:   0.53%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      117, Time:  6.056E-06s, Progress:   0.54%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 6s        
Cycle:      118, Time:  6.109E-06s, Progress:   0.54%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 6s        
Cycle:      119, Time:  6.161E-06s, Progress:   0.55%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 6s        
Cycle:      120, Time:  6.214E-06s, Progress:   0.55%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      121, Time:  6.267E-06s, Progress:   0.56%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      122, Time:  6.319E-06s, Progress:   0.56%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 6s        
Cycle:      123, Time:  6.372E-06s, Progress:   0.56%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      124, Time:  6.424E-06s, Progress:   0.57%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      125, Time:  6.477E-06s, Progress:   0.57%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      126, Time:  6.529E-06s, Progress:   0.58%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      127, Time:  6.582E-06s, Progress:   0.58%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      128, Time:  6.635E-06s, Progress:   0.59%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      129, Time:  6.687E-06s, Progress:   0.59%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      130, Time:  6.740E-06s, Progress:   0.60%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      131, Time:  6.792E-06s, Progress:   0.60%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      132, Time:  6.845E-06s, Progress:   0.61%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      133, Time:  6.897E-06s, Progress:   0.61%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      134, Time:  6.950E-06s, Progress:   0.62%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      135, Time:  7.002E-06s, Progress:   0.62%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      136, Time:  7.055E-06s, Progress:   0.62%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      137, Time:  7.108E-06s, Progress:   0.63%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      138, Time:  7.160E-06s, Progress:   0.63%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      139, Time:  7.213E-06s, Progress:   0.64%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      140, Time:  7.265E-06s, Progress:   0.64%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      141, Time:  7.318E-06s, Progress:   0.65%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      142, Time:  7.370E-06s, Progress:   0.65%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      143, Time:  7.423E-06s, Progress:   0.66%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      144, Time:  7.476E-06s, Progress:   0.66%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      145, Time:  7.528E-06s, Progress:   0.67%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      146, Time:  7.581E-06s, Progress:   0.67%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      147, Time:  7.633E-06s, Progress:   0.68%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      148, Time:  7.686E-06s, Progress:   0.68%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      149, Time:  7.738E-06s, Progress:   0.69%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      150, Time:  7.791E-06s, Progress:   0.69%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      151, Time:  7.843E-06s, Progress:   0.69%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      152, Time:  7.896E-06s, Progress:   0.70%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      153, Time:  7.949E-06s, Progress:   0.70%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      154, Time:  8.001E-06s, Progress:   0.71%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      155, Time:  8.054E-06s, Progress:   0.71%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      156, Time:  8.106E-06s, Progress:   0.72%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      157, Time:  8.159E-06s, Progress:   0.72%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      158, Time:  8.211E-06s, Progress:   0.73%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      159, Time:  8.264E-06s, Progress:   0.73%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      160, Time:  8.317E-06s, Progress:   0.74%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      161, Time:  8.369E-06s, Progress:   0.74%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      162, Time:  8.422E-06s, Progress:   0.75%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      163, Time:  8.474E-06s, Progress:   0.75%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      164, Time:  8.527E-06s, Progress:   0.76%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      165, Time:  8.579E-06s, Progress:   0.76%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      166, Time:  8.632E-06s, Progress:   0.76%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      167, Time:  8.685E-06s, Progress:   0.77%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      168, Time:  8.737E-06s, Progress:   0.77%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      169, Time:  8.790E-06s, Progress:   0.78%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      170, Time:  8.842E-06s, Progress:   0.78%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      171, Time:  8.895E-06s, Progress:   0.79%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
Cycle:      172, Time:  8.947E-06s, Progress:   0.79%, Time Inc.: 5.256E-08s @ element       8 in Part SYS\Surface Est. Clock Time Remaining: 5s        
